Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
198.9,0.7,-3.0,-308.61,-5.18,5.09,1.33,-3.83
198.97,-3.27,4.91,-309.64,-8.16,-1.37,1.16,-3.52
199.08,2.99,3.05,-286.26,-8.39,-3.19,0.16,-3.14
199.17,4.34,-5.31,-319.43,-9.18,-7.73,1.29,-3.4
199.28,-2.25,1.06,-319.18,-6.27,-3.19,-0.89,-4.4
199.35,-0.22,3.72,-270.6,-1.69,-7.14,-1.48,-5.31
199.44,4.22,-7.05,-297.66,3.36,-10.79,0.64,-5.01
199.56,-0.57,-2.41,-315.11,8.27,2.08,-0.03,-4.72
199.62,-1.87,6.02,-290.32,10.59,-0.0,-0.28,-4.95
199.81,3.15,-2.27,-303.49,11.32,3.92,-0.19,-4.39
199.81,0.42,-3.14,-318.15,8.09,11.65,0.8,-3.24
199.89,-2.91,5.12,-298.95,3.82,6.14,1.88,-2.95
200.02,2.38,1.59,-283.65,1.09,14.9,0.45,-3.44
200.08,1.55,-2.98,-310.38,-5.18,11.05,1.09,-3.83
200.19,-4.05,5.07,-309.07,-9.58,-2.7,1.82,-3.35
200.26,1.41,5.7,-279.64,-9.06,0.55,0.96,-3.09
200.37,4.33,-3.94,-318.97,-8.38,-8.01,2.5,-3.55
200.46,-1.85,1.4,-320.67,-5.53,-17.68,3.07,-4.7
200.57,0.38,4.75,-269.9,-0.67,-16.51,2.61,-5.39
200.77,5.1,-5.98,-297.73,4.13,-8.7,1.21,-4.92
200.77,-0.43,-1.12,-308.29,8.02,-0.73,-0.07,-4.88
200.85,-1.94,5.1,-286.62,9.05,-11.31,1.19,-4.97
200.91,3.15,-4.04,-313.57,9.03,-2.88,0.51,-4.14
201.0,-0.01,-0.53,-310.37,6.9,12.88,0.7,-3.09
201.09,-2.92,5.59,-286.3,1.27,-1.88,1.93,-3.02
201.19,2.17,-2.95,-306.96,-2.5,2.5,0.17,-3.54
201.29,0.5,-0.98,-315.28,-5.91,13.99,0.83,-3.69
201.37,-3.13,6.37,-295.7,-10.21,-5.6,3.14,-3.18
201.47,3.58,0.3,-299.29,-10.08,-8.12,1.5,-3.13
201.67,3.42,-2.33,-313.59,-7.3,-2.31,1.33,-3.81
201.67,-1.39,1.11,-303.65,-4.54,-19.89,3.87,-4.99
201.74,2.52,-0.93,-288.4,-0.04,-16.29,1.87,-5.36
201.86,0.94,-0.13,-304.58,5.05,-5.43,0.26,-4.83
201.94,-2.1,2.91,-311.17,9.11,-9.98,1.57,-4.95
202.02,2.28,-3.17,-294.38,10.72,3.13,0.34,-4.91
202.11,1.55,-5.48,-313.17,8.4,6.56,0.86,-3.93
202.2,-2.72,4.38,-306.25,5.7,0.51,2.28,-3.05
202.29,0.01,3.97,-268.21,2.07,8.81,1.1,-3.13
202.41,1.82,-4.96,-308.82,-3.76,5.1,0.96,-3.62
202.6,-3.44,3.0,-326.33,-7.69,-1.75,1.9,-3.46
202.6,-2.45,6.9,-285.71,-9.76,-4.6,2.31,-2.99
202.67,4.47,-3.98,-308.17,-9.51,-2.69,0.8,-3.18
202.76,1.7,-1.08,-320.99,-6.56,-1.95,0.3,-4.07
202.85,-1.68,4.09,-285.13,-3.2,-19.78,2.65,-5.2
202.95,3.84,-2.32,-277.06,0.87,-20.72,1.55,-5.23
203.02,2.44,-2.7,-310.92,5.37,-10.88,0.71,-4.78
203.13,-3.43,4.48,-311.46,8.9,-11.8,2.75,-4.99
203.21,-0.63,2.24,-282.23,9.6,-5.04,1.61,-4.71
203.31,2.38,-3.84,-317.62,8.46,1.52,0.08,-3.63
203.5,-1.4,3.79,-318.29,5.64,3.35,1.3,-3.0
203.5,-1.61,6.43,-270.5,-0.68,-0.97,1.98,-3.25
203.6,3.3,-3.45,-294.66,-4.56,1.8,0.3,-3.72
203.67,0.42,1.28,-310.85,-6.9,6.82,1.04,-3.43
203.78,-3.07,7.29,-291.48,-10.58,-7.67,3.13,-3.07
203.86,2.62,-0.97,-304.75,-9.34,-10.54,1.69,-3.39
203.96,2.24,-1.32,-324.07,-5.33,-8.56,1.92,-4.42
204.05,-1.81,2.76,-308.14,-2.01,-20.17,2.07,-5.38
204.15,2.94,-1.15,-278.63,1.76,-18.91,-0.12,-5.08
204.23,2.75,-2.56,-302.68,6.03,-13.86,1.51,-4.77
204.42,-3.41,4.17,-314.63,9.6,-10.04,3.34,-4.99
204.42,-1.56,2.81,-285.48,9.51,-3.9,1.47,-4.48
204.51,1.85,-4.39,-317.7,7.82,1.33,-0.05,-3.38
204.59,-1.77,3.31,-323.89,6.09,13.59,0.34,-2.94
204.69,-2.06,7.74,-278.89,0.79,11.48,0.66,-3.31
204.78,3.29,-1.66,-294.81,-4.32,5.57,-0.45,-3.65
204.86,0.27,0.15,-317.73,-7.35,6.57,0.4,-3.23
204.97,-4.06,6.69,-303.78,-9.94,-5.42,1.82,-3.04
205.06,1.88,1.97,-300.99,-8.03,0.64,-1.28,-3.57
205.16,2.46,-1.02,-322.98,-4.12,4.65,-1.45,-4.66
205.35,-2.58,3.66,-308.84,-0.92,-13.54,0.89,-5.43
205.35,1.32,2.45,-270.97,2.87,-17.17,-0.05,-4.97
205.43,2.88,-2.54,-304.69,6.98,-13.1,1.27,-4.86
205.51,-2.95,2.47,-318.67,11.19,-1.09,2.13,-5.03
205.61,-2.48,2.38,-286.48,10.98,5.37,0.32,-4.32
205.7,1.56,-5.47,-320.74,7.56,4.61,-0.08,-3.24
205.82,-0.44,0.97,-324.33,4.7,16.14,0.42,-3.09
205.89,-0.84,6.55,-279.79,-0.5,12.69,0.59,-3.52
205.97,3.7,-2.22,-295.25,-4.78,8.5,-0.55,-3.66
206.06,0.48,-1.18,-321.91,-7.63,10.59,0.29,-3.17
206.25,-3.88,5.94,-311.81,-9.95,-0.05,1.4,-3.19
206.25,1.91,1.98,-298.99,-7.15,2.39,-0.52,-3.8
206.35,3.14,-1.67,-325.55,-2.76,-3.17,1.43,-4.98
206.43,-2.28,3.3,-319.74,0.69,-17.89,3.0,-5.42
206.53,0.4,3.3,-272.4,4.38,-11.16,0.03,-4.81
206.62,3.7,-4.01,-304.27,7.56,-10.27,0.85,-4.85
206.7,-2.22,0.61,-322.7,10.05,-8.79,2.73,-4.86
206.81,-3.74,3.81,-293.08,8.93,2.23,1.29,-4.0
206.9,1.75,-4.75,-323.42,5.85,12.86,0.01,-3.11
206.98,-0.23,-0.52,-326.92,2.28,15.99,0.89,-3.17
207.18,-2.46,6.67,-283.23,-3.82,-0.21,1.85,-3.6
207.18,3.47,-0.26,-290.32,-8.0,-1.77,0.98,-3.51
207.27,1.97,-2.33,-322.91,-9.74,2.63,1.63,-3.04
207.36,-3.15,4.78,-312.11,-9.94,-10.01,1.64,-3.26
207.45,1.78,3.28,-291.0,-6.52,-12.48,0.66,-4.07
207.55,3.31,-3.88,-327.63,-2.18,-12.06,2.47,-5.25
207.64,-2.13,0.9,-327.11,1.88,-14.37,2.76,-5.33
207.71,0.23,4.31,-276.55,5.49,-15.34,1.54,-4.82
207.82,4.08,-4.36,-301.97,8.74,-10.56,1.17,-5.02
207.94,-1.8,-1.61,-316.47,10.53,-0.72,1.48,-4.82
208.13,-3.88,3.22,-294.45,8.21,-2.81,1.58,-3.81
208.13,1.45,-4.29,-323.71,5.75,7.91,-0.02,-3.1
208.19,-0.2,-0.68,-319.49,1.88,16.37,0.49,-3.3
208.3,-1.78,5.05,-281.51,-5.31,-1.81,1.93,-3.66
208.36,3.84,-2.2,-296.19,-7.63,2.07,-0.66,-3.32
208.46,1.3,-0.82,-317.57,-7.82,7.58,-0.63,-2.97
208.56,-3.02,4.81,-304.32,-9.43,-11.88,1.62,-3.3
208.64,2.74,0.85,-298.43,-6.4,-4.26,-1.12,-4.34
208.76,3.67,-2.45,-327.96,-1.26,5.05,-0.86,-5.39
208.83,-1.4,1.84,-316.76,3.42,-9.09,1.71,-5.19
209.01,0.54,2.77,-273.81,7.44,-12.46,0.29,-4.85
209.02,3.45,-4.92,-305.27,9.58,-4.61,0.07,-5.11
209.11,-1.47,-1.02,-315.34,11.31,10.29,1.1,-4.65
209.2,-2.9,3.7,-288.07,9.56,11.06,0.67,-3.52
209.29,2.12,-4.66,-324.22,5.3,11.4,-0.45,-3.07
209.38,-0.68,-1.44,-332.57,0.33,18.78,0.42,-3.38
209.46,-3.19,5.87,-291.52,-4.81,8.53,1.13,-3.66
209.58,3.92,0.46,-287.73,-6.59,8.95,-1.0,-3.21
209.66,2.5,-1.63,-310.54,-8.81,4.58,0.5,-3.03
209.74,-3.0,2.87,-306.68,-9.96,-9.98,1.96,-3.58
209.94,1.82,2.01,-296.82,-4.99,-0.49,-0.77,-4.66
209.94,3.24,-0.58,-324.42,0.71,-4.65,1.97,-5.46
210.01,-0.49,2.12,-313.93,4.83,-16.17,3.94,-5.01
210.12,1.42,0.89,-273.52,7.97,-3.27,-0.25,-4.89
210.2,2.27,-3.31,-309.17,8.89,-4.9,0.59,-5.01
210.3,-1.72,1.82,-328.83,9.86,-6.22,2.83,-4.36
210.4,-0.14,2.33,-300.71,9.16,17.96,0.56,-3.24
210.48,0.58,-1.01,-307.66,3.42,18.8,0.23,-3.08
210.58,-1.83,2.28,-303.42,-2.5,-1.73,1.25,-3.41
210.68,1.51,-0.32,-298.39,-4.7,5.05,-0.44,-3.52
210.88,0.36,3.01,-299.62,-6.29,16.74,-1.86,-3.05
210.88,-1.39,6.58,-287.93,-8.63,-0.84,0.19,-3.07
210.93,1.17,-3.39,-320.12,-8.24,-19.36,3.0,-3.73
211.04,-0.74,-1.57,-317.36,-4.36,-13.66,1.22,-4.91
211.13,0.16,3.08,-265.45,0.43,-3.05,-1.45,-5.46
211.23,1.56,-0.79,-291.62,4.74,-11.3,1.32,-4.95
211.31,-0.61,1.43,-318.01,8.89,-14.32,2.85,-4.97
211.39,1.71,-1.54,-295.56,11.75,9.45,-0.25,-5.02
211.5,0.74,-3.23,-296.62,9.77,17.51,0.17,-4.19
211.59,-1.95,0.6,-298.36,5.77,1.9,1.46,-3.26
211.78,0.94,-4.31,-313.64,3.53,7.03,-0.6,-3.21
211.79,-0.35,0.7,-311.67,-0.03,20.75,-1.14,-3.57
211.87,0.12,5.24,-280.92,-6.29,7.92,0.64,-3.48
211.96,2.39,-5.25,-319.85,-10.11,-7.42,1.27,-2.99
212.05,-1.65,-0.08,-326.59,-9.0,-2.77,0.38,-3.11
212.14,0.12,7.4,-270.31,-6.73,-3.32,1.18,-3.96
212.23,2.27,0.13,-298.69,-2.96,-17.25,3.8,-5.09
212.37,-1.14,0.27,-326.02,2.55,-16.42,2.69,-5.38
212.43,1.25,1.12,-297.89,6.54,1.58,-1.27,-4.87
212.49,1.3,-0.2,-301.57,8.41,0.1,0.46,-5.0
212.68,-2.25,3.07,-306.78,8.9,-15.13,2.58,-4.85
212.71,0.69,-0.47,-302.51,8.91,-0.9,-0.07,-3.88
212.77,0.73,1.64,-293.35,7.68,22.34,-0.5,-3.13
212.87,-0.42,4.91,-281.12,1.65,12.78,1.0,-3.2
212.97,-0.12,-1.97,-309.6,-5.75,-4.97,1.77,-3.57
213.06,-1.68,-2.4,-322.4,-9.06,-7.04,1.9,-3.37
213.16,2.5,-2.33,-308.85,-9.24,2.35,-0.11,-2.92
213.24,2.7,1.25,-300.29,-7.78,11.02,-1.89,-3.23
213.34,0.5,5.65,-292.34,-5.88,6.9,-1.19,-4.17
213.42,1.91,0.47,-313.75,-2.05,-6.04,1.39,-5.29
213.61,1.16,-0.97,-310.6,2.51,-22.52,3.39,-5.35
213.61,2.0,-1.34,-296.14,6.38,-12.02,0.75,-4.87
213.69,-0.26,0.77,-295.12,10.44,11.27,-1.11,-5.05
213.8,-1.9,1.62,-281.94,10.92,11.43,0.93,-4.78
213.88,-0.42,-3.26,-306.07,8.17,7.57,1.28,-3.72
213.98,-0.95,-0.96,-313.54,5.41,3.42,0.29,-3.13
214.06,1.28,-0.71,-301.31,1.67,5.75,-0.14,-3.31
214.15,1.76,0.83,-299.16,-3.39,12.69,0.27,-3.61
214.25,2.15,2.92,-280.81,-8.52,6.64,1.88,-3.26
214.34,1.54,-3.28,-302.28,-10.87,-2.91,3.54,-2.93
214.54,-1.66,-2.03,-316.26,-9.38,-9.5,2.73,-3.36
214.54,1.1,0.22,-304.8,-5.82,-4.35,-0.79,-4.38
214.62,0.26,2.68,-295.23,-1.68,2.35,-3.05,-5.42
214.72,-1.03,3.72,-277.5,2.26,-9.14,-1.1,-5.25
214.79,1.69,-1.99,-309.94,6.0,-19.38,2.95,-4.89
214.9,-0.32,0.49,-322.04,8.77,-17.11,2.68,-5.06
214.99,0.18,0.38,-291.24,9.88,-0.98,-0.31,-4.57
215.07,0.26,0.66,-286.32,8.74,16.57,0.39,-3.53
215.18,-0.57,3.22,-287.33,4.34,16.29,1.62,-3.12
215.27,-0.0,-3.32,-317.35,-0.84,10.95,0.78,-3.37
215.46,-1.04,-2.55,-326.93,-4.75,4.39,0.26,-3.61
215.47,3.17,-0.03,-294.55,-6.96,6.65,-0.88,-3.2
215.54,1.97,1.84,-291.7,-8.69,6.78,-0.08,-2.97
215.62,-2.05,3.73,-302.93,-9.28,-12.16,3.63,-3.49
215.74,1.64,-2.95,-330.18,-5.28,-10.05,1.85,-4.55
215.81,0.75,0.63,-319.23,-0.33,5.09,-3.14,-5.43
215.9,0.12,4.65,-267.55,4.0,3.44,-3.22,-5.13
215.99,0.5,0.22,-280.23,7.97,-4.64,0.53,-4.86
216.1,-1.11,-1.07,-311.67,9.17,-14.81,2.52,-4.98
216.19,1.4,-4.09,-327.56,9.12,-10.01,0.67,-4.31
216.37,0.51,2.2,-308.74,8.31,6.73,0.36,-3.33
216.38,0.13,4.86,-268.93,4.57,18.22,0.87,-3.1
216.47,0.34,-0.26,-285.47,-1.54,17.05,0.61,-3.41
216.56,-1.11,0.46,-307.39,-6.77,0.92,1.28,-3.52
216.65,1.39,-4.17,-327.73,-8.84,-3.84,0.14,-3.08
216.73,-0.19,1.18,-320.55,-8.7,3.72,-0.41,-3.0
216.83,-0.03,7.7,-274.07,-7.66,-0.04,1.05,-3.68
216.94,1.17,1.67,-289.01,-4.22,-12.52,2.43,-4.85
217.04,-0.35,-0.32,-313.77,0.34,-20.08,1.84,-5.55
217.1,3.01,-2.63,-316.46,5.06,-7.89,-1.55,-5.07
217.29,1.63,0.57,-303.67,10.02,7.54,-1.86,-4.94
217.3,-0.8,1.62,-270.0,10.43,0.39,0.64,-4.97
217.38,0.7,-4.89,-296.97,7.56,-8.95,1.75,-4.18
217.47,-0.33,-0.81,-322.7,6.08,-3.73,1.07,-3.27
217.57,1.63,0.02,-310.27,3.47,13.43,-0.51,-3.15
217.66,0.79,0.74,-301.42,-1.55,22.93,0.19,-3.43
217.75,-0.93,3.35,-287.16,-6.94,4.61,1.44,-3.42
217.84,2.13,-4.19,-314.55,-9.58,-7.21,0.39,-2.94
217.92,0.21,-0.93,-325.46,-8.66,-1.22,-0.81,-3.08
218.03,0.93,5.32,-297.81,-6.46,-0.96,-0.31,-3.87
218.23,1.91,3.58,-296.3,-3.06,-7.78,1.93,-5.06
218.23,-0.24,1.78,-289.1,0.85,-18.33,3.58,-5.53
218.3,2.44,-3.24,-305.65,5.6,-9.81,1.35,-5.0
218.38,0.44,0.18,-311.21,10.81,7.85,-1.32,-4.96
218.48,-1.17,1.8,-283.82,11.8,12.0,-0.41,-4.82
218.57,0.62,-3.94,-305.04,8.8,8.67,1.23,-3.89
218.67,-0.76,-0.6,-310.32,5.65,-1.65,1.06,-3.13
218.76,1.36,-1.44,-299.85,2.53,2.65,-0.11,-3.19
218.86,1.16,0.34,-300.54,-2.27,13.48,0.34,-3.49
218.94,0.19,4.13,-282.92,-7.9,6.25,2.01,-3.39
219.13,2.32,-4.81,-316.71,-9.57,3.44,0.52,-2.95
219.13,0.1,-2.4,-328.42,-7.7,7.02,-2.3,-3.13
219.23,0.9,4.26,-282.64,-5.93,6.14,-2.19,-4.06
219.32,1.2,2.53,-290.52,-2.43,-3.65,1.25,-5.22
219.41,-0.36,0.38,-311.7,2.23,-22.3,4.25,-5.49
219.52,3.24,-4.44,-322.15,6.7,-14.45,1.55,-4.89
219.61,0.46,1.31,-310.0,9.84,1.5,0.26,-4.97
219.67,-3.0,4.06,-274.66,8.64,-6.97,2.44,-4.66
219.78,-0.23,-3.53,-299.84,6.49,-8.48,1.91,-3.75
219.87,-0.53,1.99,-317.26,5.77,5.56,0.91,-3.14
220.06,1.23,3.99,-294.29,2.81,22.03,0.15,-3.22
220.07,1.17,0.93,-295.75,-3.02,23.12,0.05,-3.47
220.15,-0.96,1.72,-294.54,-8.42,0.95,1.17,-3.23
220.25,1.83,-4.52,-312.02,-10.62,-13.22,1.54,-2.89
220.33,0.92,-1.23,-315.59,-8.97,-3.8,0.02,-3.25
220.42,0.74,5.55,-292.66,-5.39,8.67,-2.3,-4.29
220.52,1.03,4.14,-299.41,-1.39,3.73,-1.6,-5.37
220.61,0.22,1.43,-292.16,2.12,-16.38,1.38,-5.42
220.7,2.47,-3.89,-303.79,5.89,-21.19,2.76,-4.94
220.79,-0.79,0.48,-309.74,10.23,-4.17,1.99,-5.08
220.97,-2.1,3.19,-286.25,10.82,10.18,0.56,-4.66
220.97,0.22,-1.35,-302.18,6.95,10.39,1.0,-3.65
221.07,-0.9,0.38,-301.89,3.12,1.09,1.72,-3.19
221.15,-0.18,-1.76,-307.56,0.56,3.49,0.27,-3.29
221.25,-0.04,0.83,-312.73,-2.73,12.83,-0.75,-3.5
221.34,2.49,4.04,-280.55,-7.12,9.6,-0.04,-3.18
221.43,2.61,-1.0,-297.24,-10.36,-1.94,2.49,-2.92
221.52,-1.6,-0.76,-313.39,-9.46,-11.65,2.74,-3.4
221.61,0.69,-1.27,-308.73,-5.45,-5.68,-0.96,-4.5
221.71,0.33,1.46,-301.05,-1.1,0.87,-3.36,-5.47
221.9,-0.26,3.65,-281.62,2.94,-8.64,-1.58,-5.3
221.9,1.62,-0.92,-310.04,6.43,-16.6,2.99,-4.92
221.99,-1.1,1.66,-311.88,8.89,-15.27,3.28,-4.98
222.07,-0.09,0.6,-282.6,9.62,0.26,-0.19,-4.5
222.18,0.1,0.23,-286.42,7.67,14.9,0.2,-3.57
222.26,-1.34,2.76,-286.93,2.59,9.92,1.82,-3.15
222.34,-0.04,-3.66,-319.99,-1.86,8.95,0.56,-3.3
222.45,-0.82,-0.78,-330.89,-4.06,11.75,-0.73,-3.41
222.53,3.11,2.6,-283.73,-7.53,5.01,0.1,-3.1
222.65,3.32,1.06,-283.08,-10.56,-5.91,2.56,-2.99
222.84,-1.07,2.01,-311.14,-8.77,-16.1,4.15,-3.62
222.85,1.82,-3.65,-334.24,-4.09,-8.27,1.04,-4.7
222.9,0.93,0.65,-314.29,0.16,3.96,-3.29,-5.55
223.0,-0.47,5.61,-267.68,4.91,2.93,-3.33,-5.28
223.08,0.7,0.96,-285.11,8.42,-3.47,0.33,-5.07
223.18,-0.75,-0.1,-311.72,8.94,-14.03,3.02,-5.05
223.28,1.2,-4.1,-326.56,9.27,-7.67,0.85,-4.36
223.35,0.38,1.45,-308.77,7.96,9.49,0.01,-3.5
223.45,-0.7,5.46,-264.88,2.42,14.01,1.46,-3.21
223.54,0.08,-2.78,-302.14,-2.88,11.3,0.78,-3.37
223.73,-1.79,0.41,-326.15,-5.3,5.95,-0.23,-3.35
223.73,2.55,1.87,-299.63,-6.83,9.69,-1.91,-3.0
223.83,3.21,0.68,-302.02,-8.27,6.65,-0.51,-3.04
223.92,-0.79,2.79,-295.12,-8.09,-16.27,3.91,-3.81
224.01,1.46,-2.97,-312.99,-3.91,-24.6,4.67,-4.94
224.1,0.23,0.12,-318.14,1.82,-12.44,1.33,-5.54
224.19,-0.26,5.05,-286.74,6.01,1.48,-2.27,-5.18
224.27,1.49,0.73,-304.21,8.44,0.72,-0.07,-5.08
224.36,-0.51,0.09,-310.38,10.0,-8.32,2.39,-4.95
224.48,0.53,-2.58,-304.96,10.85,4.52,-0.15,-4.12
224.67,0.2,1.35,-301.63,8.76,19.89,-0.61,-3.31
224.67,-0.35,5.14,-279.71,2.23,10.95,0.88,-3.22
224.74,-0.31,-2.26,-310.23,-5.04,-2.69,1.75,-3.41
224.82,-1.88,-1.03,-328.01,-8.19,-5.87,1.58,-3.36
224.93,3.34,-0.02,-294.94,-8.65,2.44,-0.4,-3.03
225.02,3.1,1.07,-289.08,-8.59,5.93,-0.25,-3.2
225.12,-1.08,2.77,-303.62,-7.03,-9.55,2.82,-4.03
225.21,2.45,-4.77,-332.2,-2.84,-9.11,1.32,-5.13
225.28,0.61,1.39,-318.82,2.48,4.33,-2.68,-5.52
225.37,-0.58,6.33,-275.85,6.9,2.62,-1.88,-5.11
225.57,2.28,-3.57,-306.95,9.12,-2.76,0.93,-5.06
225.58,-0.98,-1.21,-324.25,10.3,-6.23,1.7,-4.8
225.66,-0.89,2.11,-301.73,9.48,3.51,0.35,-3.95
225.74,-0.17,1.79,-297.52,4.35,11.77,1.02,-3.29
225.85,-1.9,3.84,-283.04,-1.41,1.19,2.22,-3.25
225.94,-0.71,-0.68,-306.85,-5.62,-5.42,1.81,-3.43
226.04,-0.94,1.66,-321.9,-7.63,1.15,0.85,-3.28
226.12,3.12,3.71,-289.59,-7.56,14.12,-1.68,-3.02
226.2,3.81,0.45,-291.0,-7.96,4.55,0.01,-3.31
226.32,-0.64,0.6,-300.37,-6.92,-22.26,4.13,-4.24
226.51,1.98,-3.73,-320.13,-2.27,-23.42,3.89,-5.26
226.51,0.81,0.36,-316.93,3.57,-9.28,1.35,-5.39
226.57,-0.84,5.35,-286.6,7.8,1.73,-1.05,-5.07
226.67,0.93,1.21,-299.84,9.16,1.96,0.36,-5.18
226.77,-1.31,1.37,-299.65,9.56,-6.54,2.16,-4.72
226.85,-0.2,-1.6,-304.11,9.83,3.76,-0.05,-3.81
226.93,0.2,1.17,-305.52,7.29,19.8,-0.61,-3.25
227.05,-0.42,4.71,-276.92,0.33,11.05,0.89,-3.33
227.16,0.17,-2.18,-312.02,-6.65,-5.87,1.7,-3.5
227.21,-1.17,-0.38,-333.2,-9.22,-8.8,1.7,-3.26
227.4,3.2,1.29,-290.7,-8.97,1.37,-0.19,-3.08
227.41,3.35,1.94,-276.34,-7.78,6.28,-1.19,-3.46
227.51,-0.03,3.6,-291.82,-5.5,-5.48,1.35,-4.45
227.61,3.33,-4.48,-332.48,-1.04,-9.16,1.91,-5.36
227.68,1.82,-1.31,-322.47,4.37,-3.16,-0.99,-5.24
227.8,0.04,4.52,-269.94,7.7,-6.13,-0.94,-5.06
227.86,0.56,0.31,-292.62,8.24,-13.28,2.45,-5.15
227.97,-2.26,1.99,-317.75,8.46,-12.18,2.98,-4.54
228.05,-0.25,0.08,-317.2,8.37,8.65,0.01,-3.58
228.14,0.61,1.2,-305.47,5.16,25.09,-0.21,-3.2
228.33,-0.66,4.1,-272.34,-0.89,17.82,1.37,-3.33
228.34,-0.4,-2.09,-297.02,-6.14,6.25,1.11,-3.47
228.41,-2.16,0.64,-320.27,-8.39,-3.24,0.28,-3.17
228.54,2.56,2.46,-301.22,-8.32,1.5,-1.65,-3.13
228.6,3.7,0.97,-293.93,-7.13,2.46,-0.63,-3.73
228.69,-0.46,0.99,-288.38,-4.84,-19.56,3.84,-4.77
228.79,2.65,-5.15,-310.17,-0.53,-14.88,1.34,-5.47
228.89,0.86,1.01,-307.79,4.79,5.12,-3.29,-5.27
228.96,-0.87,5.12,-282.31,8.26,-0.37,-0.56,-5.25
229.06,2.54,-4.91,-322.11,9.83,-1.9,1.66,-5.23
229.26,-0.49,-0.35,-322.54,11.12,6.65,0.26,-4.46
229.26,-0.96,2.85,-277.89,9.55,14.71,-0.3,-3.47
229.34,-0.07,-0.99,-289.32,3.4,14.45,1.04,-3.2
229.42,-1.45,1.68,-303.7,-3.87,-2.72,2.12,-3.35
229.53,0.92,-1.74,-324.82,-7.44,-7.8,0.89,-3.37
229.61,0.21,2.57,-323.72,-7.92,3.83,-0.05,-3.1
229.72,1.61,7.08,-274.44,-8.11,10.72,-0.65,-3.15
229.81,2.52,1.97,-277.23,-6.94,-2.8,0.91,-3.87
229.9,0.05,0.02,-307.9,-3.84,-24.66,4.54,-4.89
229.97,3.29,-5.87,-330.13,0.58,-22.07,4.18,-5.45
230.16,2.4,-2.34,-315.59,5.74,-6.31,1.12,-5.19
230.16,0.05,3.15,-274.67,9.63,5.19,-1.16,-5.2
230.25,0.04,0.81,-280.21,10.69,8.72,-0.32,-5.03
230.37,-2.04,2.31,-297.95,8.99,0.6,1.53,-4.19
230.44,-1.84,0.14,-324.74,5.27,-4.15,1.36,-3.35
230.55,-1.56,2.22,-320.67,2.19,6.24,1.12,-3.24
230.64,0.88,3.05,-291.06,-0.39,22.24,0.06,-3.47
230.73,1.58,1.98,-286.42,-4.87,22.03,-0.9,-3.39
230.81,0.52,3.73,-279.56,-9.23,0.7,0.76,-3.04
230.89,1.35,-3.07,-313.08,-10.23,-16.31,3.06,-3.18
231.08,0.09,-3.06,-322.68,-7.72,-17.78,2.82,-4.05
231.11,1.63,1.64,-290.34,-3.41,-7.24,-0.14,-5.1
231.18,0.56,4.68,-292.68,1.89,2.16,-1.52,-5.44
231.28,-0.15,3.62,-300.8,6.11,-2.94,0.3,-5.11
231.37,3.1,-4.47,-326.03,8.54,-5.2,1.66,-5.12
231.44,0.05,-0.75,-321.54,10.29,-4.19,1.25,-4.83
231.57,-1.04,2.41,-286.73,9.58,4.5,0.03,-3.95
231.62,-0.09,1.89,-285.84,6.14,18.01,0.24,-3.28
231.74,-0.43,3.16,-286.05,1.06,15.93,1.29,-3.29
231.83,-0.02,-2.67,-314.3,-3.91,9.27,0.76,-3.49
232.03,-0.67,-1.89,-330.62,-7.16,1.29,0.07,-3.35
232.03,3.26,-0.67,-300.17,-8.66,0.71,-0.54,-3.08
232.1,2.95,1.28,-283.82,-8.55,3.09,-0.19,-3.38
232.19,0.02,4.91,-286.53,-6.54,-6.29,1.79,-4.32
232.28,1.72,-1.99,-326.37,-2.17,-9.04,1.84,-5.33
232.37,0.11,-1.5,-327.21,2.93,-6.51,-0.13,-5.43
232.45,0.51,1.94,-282.96,7.92,-0.86,-1.19,-5.13
232.57,0.07,2.32,-282.19,10.36,1.91,0.55,-5.16
232.65,-2.25,2.76,-295.01,8.81,-5.05,2.53,-4.67
232.74,-0.85,-2.63,-320.36,6.3,-3.55,1.85,-3.72
232.94,-1.1,-0.01,-316.78,4.64,3.74,1.1,-3.13
232.94,0.58,1.21,-294.97,2.61,16.02,-0.02,-3.23
233.01,1.37,1.27,-292.57,-3.17,16.12,0.38,-3.42
233.12,0.93,4.4,-281.75,-9.4,-2.06,2.59,-3.15
233.2,2.5,3.3,-273.74,-9.95,-4.02,1.36,-2.97
233.28,0.51,6.03,-252.69,-8.04,-3.56,-0.32,-3.39
233.39,-1.07,7.06,-237.45,-6.37,-14.55,0.27,-4.37
233.48,0.74,4.65,-233.33,-2.22,-16.67,1.24,-5.2
233.58,1.01,0.93,-234.21,2.75,-11.98,3.0,-5.28
233.65,-0.96,-0.11,-235.73,6.78,-9.54,2.6,-4.84
233.84,-0.66,2.5,-221.02,9.8,-9.12,0.01,-4.82
233.84,-0.13,1.72,-208.43,10.38,-6.3,0.02,-4.76
233.94,-1.37,-1.97,-186.91,10.97,-5.1,0.14,-4.18
234.05,-1.79,-0.27,-189.41,10.22,-0.65,-0.28,-3.48
234.12,0.42,-3.42,-209.05,6.83,8.39,0.34,-2.85
234.21,1.78,-8.1,-180.76,4.74,5.71,-0.56,-2.76
