Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
199.49,-0.17,0.18,0.09,9.59,2.54,0.76,1.77
199.59,-0.14,0.13,0.11,9.58,2.52,0.76,1.77
199.67,-0.04,0.02,0.03,9.58,2.53,0.75,1.77
199.77,-0.1,0.12,-0.05,9.59,2.56,0.77,1.76
199.85,-0.17,0.17,-0.11,9.58,2.57,0.78,1.76
199.95,-0.14,0.1,-0.08,9.57,2.58,0.77,1.76
200.23,-0.11,0.11,0.04,9.58,2.58,0.76,1.76
200.23,-0.09,0.03,0.04,9.59,2.57,0.74,1.76
200.23,-0.11,-0.05,-0.07,9.63,2.59,0.75,1.76
200.3,-0.13,-0.07,-0.0,9.63,2.61,0.74,1.76
200.39,-0.12,-0.04,0.08,9.58,2.59,0.73,1.76
200.5,-0.17,0.04,0.06,9.56,2.57,0.75,1.77
200.58,-0.18,0.03,0.06,9.57,2.57,0.77,1.77
200.68,-0.13,-0.11,-0.01,9.57,2.59,0.76,1.77
200.76,-0.11,-0.11,-0.14,9.56,2.57,0.77,1.77
200.85,-0.09,0.12,0.04,9.59,2.55,0.78,1.76
201.09,-0.06,0.18,0.18,9.58,2.55,0.75,1.76
201.09,-0.17,-0.04,-0.03,9.57,2.59,0.73,1.76
201.13,-0.23,-0.07,-0.07,9.59,2.57,0.73,1.76
201.23,-0.11,0.08,0.06,9.59,2.55,0.73,1.76
201.31,-0.15,0.08,0.03,9.59,2.56,0.81,1.76
201.42,-0.23,0.06,-0.03,9.58,2.54,0.8,1.76
201.51,-0.13,0.11,0.0,9.57,2.54,0.72,1.76
201.61,-0.08,0.08,0.1,9.6,2.55,0.75,1.76
201.68,-0.16,-0.0,0.1,9.62,2.57,0.79,1.75
201.77,-0.13,-0.02,-0.03,9.61,2.59,0.78,1.75
202.01,-0.02,0.02,-0.1,9.62,2.55,0.78,1.75
202.01,-0.01,0.03,-0.03,9.62,2.54,0.8,1.75
202.07,-0.11,0.07,0.1,9.59,2.57,0.77,1.75
202.14,-0.12,0.15,0.03,9.59,2.56,0.75,1.75
202.25,-0.04,0.1,-0.09,9.62,2.55,0.78,1.75
202.34,-0.04,-0.0,-0.05,9.64,2.55,0.82,1.75
202.43,-0.1,0.07,-0.02,9.59,2.56,0.78,1.75
202.51,-0.19,0.12,-0.04,9.58,2.58,0.69,1.76
202.61,-0.23,0.03,0.01,9.62,2.55,0.66,1.75
202.71,-0.15,0.07,0.02,9.64,2.55,0.7,1.76
203.03,-0.06,0.05,-0.08,9.59,2.55,0.72,1.75
203.04,-0.06,-0.08,-0.01,9.58,2.53,0.71,1.75
203.04,-0.07,0.02,0.1,9.61,2.58,0.73,1.75
203.08,-0.09,0.18,-0.0,9.58,2.63,0.74,1.75
203.17,-0.11,0.13,-0.02,9.58,2.58,0.73,1.75
203.25,-0.09,0.05,0.06,9.61,2.56,0.75,1.75
203.35,-0.12,0.1,0.02,9.6,2.57,0.74,1.75
203.44,-0.15,0.06,0.03,9.6,2.52,0.76,1.75
203.54,-0.16,-0.07,-0.0,9.59,2.53,0.79,1.74
203.62,-0.17,-0.12,-0.1,9.58,2.57,0.75,1.75
203.83,-0.15,-0.08,0.01,9.59,2.55,0.74,1.75
203.83,-0.06,0.01,0.12,9.61,2.55,0.75,1.75
203.88,-0.12,0.02,-0.0,9.62,2.55,0.76,1.76
203.99,-0.14,-0.02,-0.11,9.59,2.52,0.77,1.77
204.09,-0.07,-0.07,-0.13,9.57,2.53,0.73,1.78
204.18,-0.1,-0.01,-0.1,9.58,2.56,0.7,1.78
204.27,-0.09,0.15,0.02,9.6,2.57,0.74,1.79
204.36,-0.09,0.1,0.08,9.6,2.58,0.76,1.79
204.44,-0.13,0.04,0.02,9.59,2.57,0.81,1.79
204.54,-0.16,0.16,-0.02,9.63,2.57,0.81,1.79
204.73,-0.22,0.16,0.01,9.64,2.59,0.78,1.79
204.73,-0.21,0.04,0.08,9.58,2.58,0.77,1.79
204.83,-0.15,-0.07,0.08,9.58,2.52,0.74,1.78
204.92,-0.12,-0.09,0.04,9.64,2.52,0.72,1.78
205.01,-0.17,-0.02,0.08,9.61,2.55,0.75,1.78
205.1,-0.16,0.01,-0.02,9.54,2.56,0.72,1.77
205.19,-0.11,0.0,-0.13,9.52,2.58,0.7,1.77
205.28,-0.11,-0.02,-0.08,9.54,2.58,0.79,1.77
205.39,-0.15,-0.02,0.07,9.59,2.54,0.83,1.77
205.46,-0.18,0.0,0.11,9.61,2.54,0.72,1.76
205.69,-0.19,0.05,-0.05,9.6,2.56,0.69,1.76
205.69,-0.13,0.06,-0.12,9.59,2.59,0.78,1.76
205.74,-0.11,0.01,-0.04,9.56,2.59,0.8,1.77
205.83,-0.13,0.09,-0.03,9.56,2.56,0.76,1.76
205.91,-0.13,0.1,-0.02,9.56,2.57,0.73,1.76
206.01,-0.11,0.05,0.07,9.56,2.58,0.72,1.76
206.1,-0.09,0.11,0.06,9.61,2.58,0.74,1.76
206.2,-0.04,0.06,-0.04,9.62,2.59,0.75,1.76
206.28,-0.06,0.02,-0.05,9.58,2.58,0.73,1.76
206.4,-0.15,-0.02,0.01,9.56,2.57,0.74,1.76
206.66,-0.24,-0.1,0.03,9.58,2.59,0.76,1.76
206.67,-0.24,0.01,0.01,9.59,2.58,0.76,1.77
206.67,-0.19,0.11,-0.0,9.58,2.56,0.76,1.77
206.76,-0.15,0.12,-0.03,9.61,2.54,0.74,1.77
206.83,-0.08,0.07,-0.06,9.61,2.55,0.73,1.77
206.94,-0.03,-0.01,-0.03,9.59,2.6,0.75,1.78
207.02,-0.05,0.02,0.1,9.59,2.62,0.75,1.78
207.12,-0.15,0.06,0.09,9.63,2.56,0.73,1.78
207.21,-0.18,0.09,-0.03,9.6,2.54,0.77,1.79
207.29,-0.13,0.1,-0.08,9.57,2.6,0.81,1.79
207.55,-0.11,0.11,-0.07,9.58,2.62,0.74,1.79
207.55,-0.09,0.07,0.03,9.57,2.57,0.66,1.79
207.58,-0.1,-0.03,0.09,9.55,2.55,0.71,1.79
207.66,-0.17,-0.02,-0.01,9.6,2.59,0.77,1.8
207.76,-0.22,0.1,-0.03,9.63,2.58,0.77,1.8
207.84,-0.19,0.08,0.03,9.58,2.56,0.8,1.8
207.95,-0.09,-0.0,0.03,9.57,2.54,0.81,1.8
208.03,-0.02,0.03,0.07,9.61,2.56,0.78,1.8
208.12,-0.05,0.07,0.08,9.61,2.58,0.72,1.8
208.21,-0.1,0.01,0.13,9.58,2.56,0.7,1.8
208.45,-0.08,-0.04,0.15,9.58,2.54,0.71,1.81
208.45,-0.02,0.05,0.01,9.6,2.54,0.75,1.8
208.49,-0.07,0.03,-0.06,9.58,2.57,0.76,1.81
208.6,-0.15,-0.04,-0.08,9.59,2.57,0.71,1.81
208.68,-0.2,0.05,-0.06,9.58,2.56,0.68,1.81
208.78,-0.26,-0.03,-0.02,9.58,2.56,0.73,1.81
208.86,-0.18,-0.17,-0.03,9.61,2.55,0.74,1.81
208.97,-0.11,-0.11,-0.05,9.55,2.57,0.68,1.81
209.05,-0.21,-0.05,-0.02,9.52,2.57,0.73,1.81
209.14,-0.2,0.0,-0.02,9.56,2.54,0.77,1.81
209.36,-0.12,0.08,-0.07,9.57,2.55,0.72,1.81
209.36,-0.12,0.1,-0.02,9.56,2.61,0.71,1.81
209.43,-0.07,0.06,0.03,9.58,2.59,0.71,1.81
209.52,-0.08,0.02,-0.05,9.63,2.56,0.72,1.8
209.64,-0.19,0.04,-0.07,9.62,2.57,0.77,1.8
209.68,-0.26,0.01,0.06,9.57,2.55,0.75,1.79
209.77,-0.17,-0.03,0.04,9.57,2.56,0.71,1.79
209.88,-0.02,0.03,-0.07,9.59,2.57,0.74,1.79
209.95,-0.03,0.0,0.04,9.6,2.57,0.79,1.79
210.05,-0.07,-0.01,0.13,9.6,2.55,0.77,1.78
210.27,-0.08,0.06,0.08,9.58,2.55,0.73,1.78
210.27,-0.09,-0.01,-0.02,9.6,2.58,0.74,1.78
210.35,-0.08,-0.09,-0.1,9.63,2.55,0.75,1.78
210.43,-0.09,0.07,-0.12,9.61,2.56,0.74,1.78
210.52,-0.11,0.05,-0.06,9.57,2.61,0.7,1.78
210.61,-0.13,-0.11,0.02,9.56,2.61,0.68,1.77
210.71,-0.15,0.03,0.08,9.55,2.58,0.74,1.77
210.79,-0.09,0.07,0.07,9.56,2.55,0.75,1.77
210.89,-0.09,-0.06,-0.01,9.59,2.55,0.74,1.77
210.97,-0.25,-0.04,-0.03,9.62,2.54,0.76,1.77
211.19,-0.32,0.03,-0.06,9.63,2.53,0.74,1.77
211.19,-0.17,0.07,-0.04,9.57,2.53,0.74,1.77
211.26,-0.06,0.02,0.03,9.55,2.56,0.77,1.77
211.36,-0.13,-0.0,0.01,9.58,2.57,0.77,1.76
211.44,-0.13,0.01,-0.05,9.58,2.54,0.76,1.77
211.52,-0.08,-0.02,-0.0,9.59,2.54,0.78,1.77
211.62,-0.12,-0.11,0.12,9.6,2.58,0.78,1.76
211.72,-0.17,-0.1,0.13,9.6,2.57,0.77,1.76
211.83,-0.12,-0.01,0.05,9.61,2.56,0.76,1.76
211.9,-0.08,-0.03,0.02,9.59,2.57,0.74,1.76
212.14,-0.11,-0.09,0.01,9.6,2.54,0.73,1.76
212.14,-0.13,-0.13,0.03,9.6,2.54,0.77,1.76
212.18,-0.11,-0.03,0.01,9.57,2.57,0.77,1.76
212.27,-0.09,0.04,-0.01,9.56,2.57,0.71,1.77
212.37,-0.08,0.03,0.02,9.56,2.58,0.71,1.77
212.46,-0.05,0.15,-0.0,9.58,2.57,0.75,1.77
212.54,-0.1,0.13,0.01,9.61,2.53,0.74,1.77
212.65,-0.15,0.01,0.03,9.61,2.55,0.72,1.77
212.74,-0.13,-0.01,0.04,9.58,2.57,0.72,1.77
212.83,-0.18,-0.0,-0.0,9.57,2.55,0.72,1.77
213.09,-0.2,0.06,-0.02,9.63,2.6,0.73,1.77
213.09,-0.13,0.04,0.03,9.62,2.6,0.75,1.77
213.1,-0.11,-0.04,-0.05,9.56,2.53,0.78,1.78
213.18,-0.14,0.01,-0.07,9.56,2.55,0.79,1.78
213.28,-0.1,0.09,0.03,9.57,2.56,0.73,1.79
213.37,-0.04,0.11,0.04,9.56,2.56,0.71,1.79
213.45,-0.06,0.18,0.01,9.57,2.59,0.78,1.79
213.55,-0.07,0.16,0.0,9.55,2.57,0.76,1.8
213.64,-0.11,0.07,-0.03,9.59,2.55,0.71,1.8
213.74,-0.24,0.08,-0.05,9.62,2.58,0.7,1.79
213.96,-0.22,0.05,0.04,9.59,2.59,0.7,1.79
213.96,-0.17,0.04,0.08,9.56,2.59,0.74,1.79
214.0,-0.2,0.01,-0.03,9.57,2.57,0.78,1.8
214.11,-0.18,-0.08,-0.06,9.59,2.54,0.77,1.8
214.19,-0.1,-0.06,0.02,9.58,2.57,0.76,1.8
214.28,-0.05,-0.0,0.02,9.59,2.6,0.76,1.8
214.37,-0.07,0.06,0.0,9.62,2.55,0.71,1.79
214.46,-0.09,0.1,0.03,9.59,2.55,0.71,1.79
214.56,-0.14,0.08,0.11,9.58,2.57,0.76,1.79
214.65,-0.15,0.05,0.13,9.6,2.55,0.77,1.78
214.85,-0.14,-0.03,-0.01,9.6,2.52,0.74,1.79
214.86,-0.13,-0.01,-0.02,9.6,2.55,0.72,1.78
214.92,-0.09,0.07,0.09,9.63,2.58,0.74,1.78
215.02,-0.19,-0.03,0.07,9.63,2.56,0.78,1.79
215.13,-0.16,-0.05,0.06,9.59,2.55,0.78,1.79
215.21,-0.04,0.06,0.07,9.58,2.54,0.76,1.79
215.31,-0.14,0.06,-0.03,9.6,2.54,0.73,1.79
215.4,-0.2,0.06,-0.09,9.58,2.59,0.73,1.79
215.5,-0.11,0.14,-0.04,9.59,2.57,0.77,1.8
215.57,-0.07,0.09,-0.02,9.6,2.59,0.81,1.8
215.81,-0.11,0.07,-0.06,9.57,2.6,0.81,1.8
215.81,-0.09,0.08,0.02,9.57,2.55,0.75,1.8
215.86,-0.09,0.04,0.06,9.57,2.55,0.73,1.8
215.95,-0.11,0.01,0.01,9.56,2.55,0.75,1.8
216.04,-0.06,-0.02,0.01,9.56,2.55,0.72,1.79
216.14,-0.0,-0.03,0.01,9.56,2.58,0.72,1.8
216.22,-0.07,-0.02,0.02,9.6,2.57,0.75,1.8
216.3,-0.24,0.06,0.05,9.61,2.54,0.77,1.79
216.4,-0.25,0.14,0.02,9.61,2.53,0.77,1.79
216.51,-0.09,0.1,-0.09,9.63,2.53,0.79,1.79
216.72,-0.05,0.09,-0.1,9.62,2.55,0.78,1.79
216.72,-0.09,0.15,0.01,9.58,2.56,0.72,1.79
216.78,-0.13,0.13,0.03,9.57,2.56,0.74,1.79
216.86,-0.14,0.07,-0.04,9.6,2.58,0.8,1.79
216.96,-0.11,0.03,-0.01,9.62,2.56,0.75,1.78
217.06,-0.21,0.04,0.05,9.63,2.56,0.73,1.78
217.14,-0.21,-0.01,-0.01,9.63,2.57,0.78,1.77
217.22,-0.05,-0.04,-0.0,9.64,2.54,0.79,1.77
217.32,0.01,0.04,0.01,9.61,2.55,0.78,1.77
217.42,-0.05,0.05,-0.05,9.55,2.56,0.76,1.76
217.64,-0.11,0.02,-0.02,9.55,2.52,0.76,1.76
217.64,-0.12,0.01,0.01,9.57,2.54,0.8,1.76
217.69,-0.13,0.04,0.03,9.58,2.57,0.78,1.76
217.79,-0.16,0.05,0.01,9.62,2.56,0.77,1.75
217.87,-0.08,0.03,0.02,9.65,2.57,0.79,1.75
217.98,-0.07,0.04,0.12,9.59,2.53,0.76,1.75
218.06,-0.11,0.07,0.04,9.57,2.51,0.75,1.74
218.16,-0.08,0.04,0.01,9.59,2.55,0.73,1.74
218.25,-0.14,-0.01,0.03,9.58,2.57,0.71,1.74
218.35,-0.23,0.07,-0.03,9.54,2.57,0.71,1.74
218.59,-0.23,0.07,0.0,9.54,2.58,0.66,1.74
218.59,-0.14,0.03,-0.02,9.54,2.58,0.71,1.74
218.61,-0.03,0.02,-0.02,9.54,2.58,0.76,1.74
218.71,-0.02,-0.04,0.06,9.59,2.59,0.73,1.74
218.79,-0.1,0.01,0.04,9.61,2.58,0.77,1.74
218.88,-0.12,-0.02,-0.02,9.61,2.56,0.78,1.74
218.97,-0.08,-0.05,-0.04,9.58,2.58,0.72,1.74
219.06,-0.11,0.07,0.05,9.54,2.59,0.73,1.74
219.16,-0.13,0.06,0.14,9.57,2.57,0.75,1.74
219.26,-0.16,-0.01,0.06,9.6,2.55,0.77,1.74
219.46,-0.17,0.0,0.02,9.61,2.55,0.79,1.74
219.46,-0.12,-0.04,0.06,9.6,2.56,0.76,1.75
219.55,-0.19,-0.01,0.02,9.57,2.58,0.72,1.75
219.62,-0.17,0.05,0.04,9.57,2.59,0.75,1.75
219.72,-0.01,0.07,0.09,9.58,2.57,0.79,1.75
219.81,-0.04,0.06,0.04,9.6,2.53,0.78,1.75
219.91,-0.1,0.03,-0.06,9.58,2.53,0.69,1.75
220.0,-0.11,0.05,-0.02,9.56,2.57,0.68,1.75
220.08,-0.16,0.02,0.05,9.6,2.59,0.77,1.75
220.17,-0.2,-0.0,-0.0,9.62,2.59,0.8,1.75
220.41,-0.2,0.01,0.0,9.6,2.59,0.78,1.75
220.41,-0.15,-0.04,0.01,9.57,2.57,0.79,1.75
220.46,-0.17,0.01,0.04,9.55,2.54,0.77,1.75
220.53,-0.15,0.02,0.09,9.58,2.55,0.74,1.75
220.64,-0.11,-0.11,0.11,9.62,2.57,0.79,1.75
220.74,-0.09,-0.18,0.16,9.63,2.55,0.77,1.75
220.83,-0.08,-0.02,0.16,9.62,2.56,0.73,1.75
220.92,-0.13,0.11,0.06,9.59,2.59,0.78,1.75
221.0,-0.18,0.09,-0.11,9.56,2.57,0.78,1.75
221.09,-0.13,0.06,-0.06,9.57,2.57,0.73,1.74
221.31,-0.07,-0.03,0.13,9.59,2.59,0.72,1.74
221.31,-0.1,-0.07,0.11,9.6,2.57,0.75,1.74
221.37,-0.15,-0.09,-0.01,9.59,2.57,0.75,1.74
221.46,-0.11,-0.08,-0.05,9.57,2.59,0.69,1.74
221.55,-0.08,0.07,-0.03,9.55,2.58,0.74,1.74
221.66,-0.08,0.14,-0.03,9.56,2.54,0.84,1.74
221.75,-0.06,-0.0,-0.05,9.57,2.56,0.81,1.74
221.86,-0.08,-0.14,-0.05,9.59,2.58,0.78,1.74
221.92,-0.16,-0.02,-0.01,9.61,2.57,0.82,1.74
222.02,-0.17,0.1,0.03,9.62,2.58,0.82,1.74
222.28,-0.12,0.02,0.04,9.6,2.55,0.78,1.74
222.28,-0.15,0.02,0.0,9.58,2.57,0.74,1.74
222.29,-0.2,0.05,-0.0,9.58,2.63,0.73,1.74
222.38,-0.18,0.04,-0.02,9.59,2.61,0.72,1.74
222.48,-0.12,0.09,-0.07,9.61,2.58,0.75,1.73
222.57,-0.08,0.09,-0.01,9.62,2.59,0.75,1.73
222.66,-0.11,-0.02,0.08,9.59,2.57,0.73,1.74
222.76,-0.11,-0.06,0.02,9.55,2.59,0.74,1.73
222.84,-0.2,-0.03,-0.07,9.56,2.57,0.75,1.73
222.95,-0.29,-0.02,-0.07,9.58,2.55,0.76,1.73
223.19,-0.16,-0.07,-0.05,9.59,2.58,0.75,1.72
223.19,-0.06,-0.06,-0.05,9.58,2.58,0.75,1.72
223.22,-0.09,0.02,-0.09,9.57,2.54,0.72,1.72
223.29,-0.18,0.06,-0.04,9.58,2.5,0.72,1.71
223.4,-0.28,0.06,0.05,9.64,2.54,0.77,1.71
223.5,-0.2,0.07,0.05,9.65,2.6,0.78,1.71
223.59,-0.1,0.02,0.01,9.59,2.6,0.77,1.71
223.68,-0.15,-0.08,-0.02,9.57,2.56,0.79,1.71
223.77,-0.23,0.03,-0.04,9.59,2.56,0.76,1.71
223.87,-0.27,0.09,-0.04,9.6,2.58,0.74,1.7
224.07,-0.15,0.04,-0.07,9.6,2.59,0.76,1.7
224.07,-0.08,0.09,-0.1,9.59,2.59,0.74,1.7
224.14,-0.11,0.16,-0.01,9.61,2.62,0.72,1.69
224.22,-0.14,0.15,0.06,9.6,2.59,0.75,1.69
224.32,-0.16,0.02,0.01,9.59,2.56,0.73,1.69
224.4,-0.17,0.02,0.04,9.59,2.61,0.69,1.69
224.5,-0.21,0.05,0.04,9.6,2.59,0.7,1.7
224.58,-0.2,-0.01,-0.05,9.62,2.57,0.73,1.7
224.68,-0.13,-0.06,-0.08,9.6,2.59,0.76,1.7
224.78,-0.13,-0.03,-0.1,9.58,2.58,0.77,1.7
225.01,-0.14,0.03,-0.12,9.62,2.56,0.75,1.71
225.01,-0.12,0.04,-0.04,9.61,2.54,0.75,1.71
225.04,-0.16,0.03,0.04,9.59,2.54,0.79,1.71
225.13,-0.23,0.04,-0.02,9.61,2.58,0.78,1.71
225.23,-0.15,0.06,0.0,9.59,2.57,0.76,1.71
225.32,-0.06,-0.03,0.14,9.58,2.55,0.77,1.71
225.42,-0.15,-0.07,0.11,9.58,2.55,0.76,1.71
225.52,-0.21,-0.04,0.0,9.59,2.55,0.74,1.71
225.61,-0.15,-0.03,0.02,9.61,2.58,0.76,1.71
225.7,-0.13,0.0,-0.06,9.59,2.59,0.74,1.72
225.93,-0.18,-0.01,-0.12,9.54,2.57,0.67,1.72
225.93,-0.23,-0.0,0.04,9.57,2.56,0.68,1.72
225.98,-0.22,0.01,0.08,9.61,2.57,0.78,1.72
226.08,-0.07,0.07,-0.06,9.6,2.58,0.81,1.72
226.16,-0.02,0.04,-0.04,9.56,2.59,0.76,1.72
226.24,-0.13,-0.12,0.01,9.54,2.57,0.74,1.72
226.33,-0.08,-0.06,-0.03,9.54,2.58,0.72,1.72
226.42,-0.02,0.07,0.02,9.58,2.59,0.75,1.72
226.52,-0.12,0.03,0.08,9.59,2.57,0.73,1.72
226.62,-0.16,-0.0,0.04,9.57,2.58,0.72,1.72
226.85,-0.13,-0.01,0.04,9.59,2.58,0.78,1.72
226.85,-0.1,-0.02,0.07,9.64,2.55,0.77,1.72
226.9,-0.09,0.0,0.02,9.63,2.53,0.75,1.72
226.99,-0.1,-0.0,0.01,9.61,2.53,0.7,1.72
227.08,-0.08,-0.04,0.02,9.64,2.58,0.69,1.72
227.17,-0.16,-0.04,-0.06,9.64,2.58,0.76,1.72
227.27,-0.2,0.07,0.0,9.58,2.56,0.79,1.72
227.36,-0.05,0.13,0.11,9.57,2.57,0.77,1.71
227.44,-0.02,0.03,0.07,9.61,2.57,0.71,1.71
227.55,-0.14,-0.05,0.05,9.61,2.57,0.67,1.71
227.76,-0.18,-0.02,0.07,9.6,2.58,0.7,1.71
227.76,-0.17,0.05,0.05,9.58,2.6,0.77,1.71
227.82,-0.13,0.06,-0.01,9.58,2.6,0.8,1.7
227.91,-0.13,0.01,0.02,9.61,2.58,0.79,1.7
227.99,-0.11,-0.01,0.05,9.61,2.57,0.81,1.7
228.09,-0.07,-0.0,0.01,9.55,2.55,0.78,1.7
228.18,-0.15,0.01,-0.06,9.56,2.55,0.74,1.7
228.28,-0.22,0.08,-0.04,9.61,2.57,0.73,1.7
228.39,-0.13,0.08,0.05,9.65,2.54,0.76,1.7
228.45,-0.06,0.03,0.05,9.62,2.54,0.79,1.7
228.71,-0.15,0.05,0.03,9.57,2.58,0.77,1.7
228.71,-0.2,0.03,0.07,9.58,2.59,0.72,1.7
228.73,-0.14,-0.02,0.04,9.6,2.6,0.68,1.7
228.84,-0.1,0.05,-0.02,9.62,2.57,0.74,1.7
228.92,-0.1,0.12,0.0,9.6,2.51,0.78,1.7
229.02,-0.03,0.07,0.02,9.59,2.51,0.74,1.7
229.09,0.02,0.01,0.03,9.61,2.55,0.72,1.7
229.2,-0.05,-0.02,0.0,9.62,2.57,0.77,1.7
229.29,-0.08,-0.0,-0.02,9.61,2.57,0.78,1.7
229.38,-0.03,0.07,-0.05,9.6,2.56,0.71,1.7
229.63,-0.06,0.02,-0.05,9.55,2.55,0.7,1.7
229.63,-0.16,-0.03,0.06,9.56,2.58,0.77,1.7
229.65,-0.12,0.04,0.09,9.59,2.59,0.78,1.7
229.75,-0.08,0.05,0.14,9.57,2.56,0.7,1.7
229.84,-0.12,-0.05,0.14,9.57,2.58,0.69,1.69
229.94,-0.13,-0.03,0.01,9.62,2.59,0.75,1.7
230.01,-0.13,0.09,-0.08,9.64,2.56,0.76,1.7
230.12,-0.08,0.07,-0.06,9.63,2.56,0.74,1.69
230.21,-0.05,0.04,-0.01,9.57,2.56,0.74,1.69
230.29,-0.09,0.02,-0.08,9.51,2.53,0.71,1.7
230.55,-0.08,0.01,-0.17,9.57,2.57,0.72,1.7
230.55,-0.05,0.02,-0.11,9.6,2.61,0.74,1.7
230.57,-0.05,0.05,0.02,9.58,2.6,0.7,1.7
230.67,-0.04,0.05,0.06,9.6,2.58,0.72,1.7
230.77,-0.15,-0.04,0.04,9.55,2.56,0.82,1.7
230.86,-0.25,-0.06,-0.01,9.54,2.55,0.77,1.7
230.94,-0.18,0.01,-0.13,9.6,2.53,0.7,1.7
231.03,-0.12,0.09,-0.18,9.59,2.55,0.74,1.7
231.13,-0.08,0.1,-0.08,9.56,2.55,0.74,1.7
231.21,-0.09,0.04,-0.01,9.58,2.57,0.73,1.7
231.45,-0.17,0.02,0.01,9.57,2.59,0.71,1.7
231.45,-0.27,-0.01,0.04,9.58,2.58,0.76,1.7
231.5,-0.17,0.02,0.02,9.61,2.57,0.81,1.7
231.58,-0.08,0.04,-0.05,9.62,2.59,0.75,1.71
231.68,-0.16,-0.02,-0.07,9.62,2.61,0.75,1.7
231.78,-0.11,-0.03,-0.06,9.62,2.55,0.79,1.7
231.88,-0.03,-0.03,-0.07,9.57,2.55,0.77,1.7
231.94,-0.08,-0.1,-0.04,9.5,2.6,0.75,1.7
232.03,-0.2,-0.11,0.02,9.56,2.57,0.77,1.7
232.14,-0.18,-0.06,0.0,9.62,2.55,0.8,1.7
232.39,-0.13,0.03,-0.02,9.58,2.57,0.78,1.7
232.4,-0.16,-0.01,-0.03,9.56,2.57,0.73,1.7
232.41,-0.14,-0.13,-0.07,9.56,2.56,0.71,1.71
232.51,-0.19,-0.03,0.0,9.55,2.58,0.75,1.71
232.6,-0.24,0.07,0.07,9.57,2.58,0.79,1.71
232.68,-0.17,0.02,0.06,9.6,2.58,0.75,1.71
232.77,-0.1,0.02,0.04,9.61,2.59,0.76,1.71
232.88,-0.06,0.07,0.06,9.6,2.58,0.76,1.71
232.96,-0.07,0.08,0.11,9.58,2.56,0.78,1.71
233.06,-0.1,0.08,0.06,9.58,2.6,0.82,1.71
233.27,-0.14,0.1,-0.02,9.57,2.62,0.76,1.71
233.27,-0.15,0.06,0.03,9.59,2.58,0.72,1.71
233.34,-0.06,0.03,0.07,9.61,2.55,0.76,1.7
233.43,-0.07,0.07,0.02,9.61,2.54,0.73,1.7
233.52,-0.13,0.09,-0.01,9.59,2.53,0.71,1.7
233.6,-0.14,0.03,-0.02,9.56,2.55,0.71,1.7
233.69,-0.16,-0.03,-0.04,9.58,2.57,0.72,1.7
233.78,-0.17,-0.01,-0.04,9.58,2.58,0.73,1.7
233.89,-0.16,0.11,-0.05,9.55,2.57,0.76,1.7
233.96,-0.16,0.18,-0.11,9.6,2.58,0.79,1.7
234.19,-0.18,0.06,-0.05,9.63,2.57,0.82,1.7
234.19,-0.18,-0.09,-0.02,9.59,2.55,0.79,1.7
234.26,-0.18,-0.06,-0.08,9.56,2.59,0.76,1.7
234.34,-0.25,0.09,0.01,9.59,2.62,0.8,1.7
234.44,-0.17,0.1,0.05,9.61,2.57,0.79,1.7
234.52,-0.04,0.01,-0.04,9.59,2.57,0.73,1.7
234.62,-0.08,0.04,-0.07,9.6,2.59,0.76,1.7
234.7,-0.13,0.03,0.05,9.61,2.57,0.79,1.7
234.79,-0.08,-0.01,0.09,9.57,2.53,0.78,1.7
234.89,-0.13,-0.04,0.01,9.56,2.53,0.78,1.7
235.13,-0.19,-0.01,-0.03,9.59,2.56,0.75,1.7
235.14,-0.18,0.09,-0.03,9.59,2.56,0.71,1.7
235.16,-0.19,0.05,-0.07,9.6,2.6,0.73,1.7
235.27,-0.18,-0.0,-0.05,9.61,2.64,0.78,1.7
235.36,-0.2,0.02,-0.02,9.59,2.62,0.75,1.7
235.44,-0.12,0.01,-0.01,9.57,2.59,0.74,1.7
235.54,-0.12,0.05,0.02,9.59,2.57,0.74,1.7
235.62,-0.14,0.04,-0.01,9.57,2.55,0.73,1.7
235.72,-0.01,-0.16,-0.05,9.54,2.58,0.73,1.7
235.82,-0.1,-0.1,-0.06,9.58,2.63,0.71,1.7
236.06,-0.15,0.11,-0.09,9.57,2.59,0.73,1.7
236.06,-0.07,0.07,-0.08,9.53,2.55,0.79,1.71
236.08,-0.15,0.01,0.02,9.58,2.56,0.81,1.7
236.18,-0.14,0.01,0.02,9.64,2.54,0.8,1.7
236.27,-0.09,0.0,-0.04,9.63,2.54,0.79,1.7
236.36,-0.13,0.06,-0.01,9.59,2.57,0.76,1.7
236.45,-0.1,0.05,0.04,9.59,2.57,0.75,1.7
236.54,-0.12,-0.11,0.07,9.61,2.53,0.76,1.7
236.66,-0.24,-0.1,0.05,9.58,2.53,0.74,1.7
236.73,-0.16,0.01,0.0,9.57,2.55,0.73,1.7
236.95,-0.1,0.03,-0.04,9.59,2.57,0.76,1.7
236.95,-0.2,-0.0,-0.05,9.57,2.58,0.8,1.7
237.02,-0.2,-0.02,0.01,9.56,2.57,0.78,1.7
237.1,-0.11,0.03,0.12,9.6,2.6,0.76,1.7
237.2,-0.11,0.12,0.13,9.6,2.57,0.76,1.7
